Region,Hazard Event,Quarter,Year,Duration,Fatalities,Injuries,Property Damage
4,Hail,2,2012,1,0,0,82739
2,Hail,2,2012,1,0,0,16173
4,Severe Storm/Thunder Storm/ Wind,3,2012,1,0,0,45767
4,Severe Storm/Thunder Storm/ Wind,3,2012,1,0,0,50604
2,Hail,2,2012,1,0,0,17310
3,Severe Storm/Thunder Storm/ Wind,3,2012,1,0,0,47403
6,Severe Storm/Thunder Storm/ Wind,3,2012,1,0,0,34107
6,Severe Storm/Thunder Storm/ Wind,3,2012,1,0,0,127640
3,Severe Storm/Thunder Storm/ Wind,3,2012,1,0,0,31738
5,Severe Storm/Thunder Storm/ Wind,3,2012,1,0,0,49924
3,Severe Storm/Thunder Storm/ Wind,3,2012,1,0,0,32464
4,Severe Storm/Thunder Storm/ Wind,2,2012,1,0,0,319829
4,Tornado,2,2012,1,0,0,156522
2,Hail,2,2012,1,0,0,3993
2,Hail,2,2012,1,0,0,7388
3,Severe Storm/Thunder Storm/ Wind,2,2012,1,0,0,69602
3,Severe Storm/Thunder Storm/ Wind,2,2012,1,0,0,68924
4,Severe Storm/Thunder Storm/ Wind,3,2012,1,0,0,8102
4,Severe Storm/Thunder Storm/ Wind,3,2012,1,0,0,31849
5,Severe Storm/Thunder Storm/ Wind,2,2012,1,0,0,91897
3,Flooding,2,2012,1,0,0,15371
6,Severe Storm/Thunder Storm/ Wind,3,2012,1,0,0,64181
3,Severe Storm/Thunder Storm/ Wind,3,2012,1,0,0,93704
5,Severe Storm/Thunder Storm/ Wind,2,2012,1,0,0,58233
3,Flooding,2,2012,1,0,0,150498
3,Flooding,2,2012,1,0,0,145664
3,Severe Storm/Thunder Storm/ Wind,2,2012,1,0,0,119029
3,Severe Storm/Thunder Storm/ Wind,3,2012,1,0,0,28593
3,Flooding,2,2012,1,0,0,29056
3,Severe Storm/Thunder Storm/ Wind,2,2012,1,0,0,14423
5,Severe Storm/Thunder Storm/ Wind,2,2012,1,0,0,67510
2,Hail,2,2012,1,0,0,14721
4,Severe Storm/Thunder Storm/ Wind,2,2012,1,0,0,390831
2,Severe Storm/Thunder Storm/ Wind,2,2012,1,0,0,17082
3,Lightning,2,2012,1,0,0,790777
4,Severe Storm/Thunder Storm/ Wind,2,2012,1,0,0,57517
4,Severe Storm/Thunder Storm/ Wind,2,2012,1,0,0,49577
3,Severe Storm/Thunder Storm/ Wind,2,2012,1,0,0,82747
3,Severe Storm/Thunder Storm/ Wind,2,2012,1,0,0,76525
3,Severe Storm/Thunder Storm/ Wind,2,2012,1,0,0,78578
2,Hail,2,2012,1,0,0,15059
2,Hail,2,2012,1,0,0,16245
2,Hail,4,2012,1,0,0,22673
2,Hail,4,2012,1,0,0,46462
2,Hail,3,2012,1,0,0,25191
2,Hail,3,2012,1,0,0,7489
2,Hail,3,2012,1,0,0,21004
2,Hail,4,2012,1,0,0,30749
2,Hail,4,2012,1,0,0,32192
2,Hail,4,2012,1,0,0,34468
2,Hail,4,2012,1,0,0,4133
6,Hail,3,2012,1,0,0,348522
3,Hail,3,2012,1,0,0,82493
6,Hail,3,2012,1,0,0,296020
3,Severe Storm/Thunder Storm/ Wind,3,2012,1,0,0,68867
3,Severe Storm/Thunder Storm/ Wind,3,2012,1,0,0,68683
5,Hail,3,2012,1,0,0,83460
3,Severe Storm/Thunder Storm/ Wind,3,2012,1,0,0,77349
3,Severe Storm/Thunder Storm/ Wind,3,2012,1,0,0,156792
3,Severe Storm/Thunder Storm/ Wind,3,2012,1,0,0,306133
4,Severe Storm/Thunder Storm/ Wind,3,2012,1,0,0,28673
4,Severe Storm/Thunder Storm/ Wind,3,2012,1,0,0,177764
4,Severe Storm/Thunder Storm/ Wind,3,2012,1,0,0,315137
1,Wind,2,2012,1,0,0,339771
3,Severe Storm/Thunder Storm/ Wind,3,2012,1,0,0,34170
3,Severe Storm/Thunder Storm/ Wind,3,2012,1,0,0,32918
6,Severe Storm/Thunder Storm/ Wind,3,2012,1,0,0,133029
2,Hail,2,2012,1,0,0,17140
2,Severe Storm/Thunder Storm/ Wind,2,2012,1,0,0,161230
3,Severe Storm/Thunder Storm/ Wind,3,2012,1,0,0,29135
3,Flooding,3,2012,1,0,0,32899
3,Flooding,3,2012,1,0,0,62450
2,Hail,2,2012,1,0,0,8266
3,Flooding,3,2012,1,0,0,28812
2,Hail,2,2012,1,0,0,29164
3,Flooding,3,2012,1,0,0,63154
2,Severe Storm/Thunder Storm/ Wind,3,2012,1,0,0,17302
5,Lightning,3,2012,1,0,0,20329397
5,Severe Storm/Thunder Storm/ Wind,3,2012,1,0,0,34627
4,Severe Storm/Thunder Storm/ Wind,3,2012,1,0,0,67751
5,Severe Storm/Thunder Storm/ Wind,4,2012,1,0,0,30657
5,Hail,2,2012,1,0,0,0
5,Hail,2,2012,1,0,0,1307980
5,Severe Storm/Thunder Storm/ Wind,2,2012,1,0,0,47598
5,Severe Storm/Thunder Storm/ Wind,2,2012,1,0,0,44507
3,Severe Storm/Thunder Storm/ Wind,2,2012,1,0,0,63205
2,Hail,1,2012,1,0,0,14786
4,Tornado,2,2012,1,0,0,314313
4,Severe Storm/Thunder Storm/ Wind,2,2012,1,11,0,59502
5,Lightning,2,2012,1,0,0,508658
2,Hail,1,2012,1,0,0,8006
2,Hail,1,2012,1,0,0,7619
2,Severe Storm/Thunder Storm/ Wind,1,2012,1,0,0,14487
2,Hail,1,2012,1,0,0,16560
2,Severe Storm/Thunder Storm/ Wind,3,2012,1,0,0,16008
2,Severe Storm/Thunder Storm/ Wind,3,2012,1,0,0,31872
2,Lightning,3,2012,1,0,0,15333
2,Severe Storm/Thunder Storm/ Wind,3,2012,1,0,0,16641
2,Severe Storm/Thunder Storm/ Wind,3,2012,1,0,0,15839
2,Hail,3,2012,1,0,0,3792
3,Flooding,3,2012,1,0,0,46614
3,Flooding,3,2012,1,0,0,15672
2,Lightning,3,2012,1,0,13,0
3,Flooding,3,2012,1,0,0,17155
4,Severe Storm/Thunder Storm/ Wind,1,2012,1,0,0,122821
2,Hail,4,2012,1,0,0,31510
3,Severe Storm/Thunder Storm/ Wind,2,2012,1,0,0,50242
3,Severe Storm/Thunder Storm/ Wind,2,2012,1,0,0,43109
4,Hail,2,2012,1,0,0,226509
4,Severe Storm/Thunder Storm/ Wind,2,2012,1,0,0,63965
2,Hail,2,2012,1,0,0,15905
2,Severe Storm/Thunder Storm/ Wind,3,2012,1,0,0,7767
6,Hail,3,2012,1,0,0,290281
6,Severe Storm/Thunder Storm/ Wind,4,2010,1,0,0,16738
2,Wind,1,2010,1,0,0,29424
3,Flooding,2,2010,1,0,0,74972
6,Severe Storm/Thunder Storm/ Wind,1,2010,1,0,0,49553
4,Severe Storm/Thunder Storm/ Wind,1,2010,1,0,0,28882
3,Severe Storm/Thunder Storm/ Wind,1,2010,1,0,0,14995
6,Severe Storm/Thunder Storm/ Wind,2,2010,1,0,0,0
4,Severe Storm/Thunder Storm/ Wind,3,2010,1,0,0,16425
4,Severe Storm/Thunder Storm/ Wind,3,2010,1,0,0,31681
4,Severe Storm/Thunder Storm/ Wind,3,2010,1,0,0,58994
5,Severe Storm/Thunder Storm/ Wind,3,2010,1,0,0,124064
3,Severe Storm/Thunder Storm/ Wind,3,2010,1,0,0,123417
5,Severe Storm/Thunder Storm/ Wind,3,2010,1,0,0,127627
5,Severe Storm/Thunder Storm/ Wind,3,2010,1,0,0,30857
4,Tornado,3,2010,1,0,0,101941
3,Severe Storm/Thunder Storm/ Wind,2,2010,1,0,0,130924
4,Severe Storm/Thunder Storm/ Wind,2,2010,1,0,0,58075
5,Severe Storm/Thunder Storm/ Wind,2,2010,1,0,0,63946
4,Severe Storm/Thunder Storm/ Wind,2,2010,1,0,0,32924
2,Severe Storm/Thunder Storm/ Wind,2,2010,1,0,0,16888
3,Severe Storm/Thunder Storm/ Wind,2,2010,1,0,0,58614
3,Severe Storm/Thunder Storm/ Wind,2,2010,1,0,0,242954
3,Severe Storm/Thunder Storm/ Wind,2,2010,1,0,0,191213
4,Severe Storm/Thunder Storm/ Wind,2,2010,1,0,0,49976
2,Hail,2,2010,1,0,0,515261
3,Severe Storm/Thunder Storm/ Wind,2,2010,1,0,0,377176
5,Severe Storm/Thunder Storm/ Wind,2,2010,1,0,0,66438
6,Severe Storm/Thunder Storm/ Wind,2,2010,1,0,0,58741
6,Severe Storm/Thunder Storm/ Wind,2,2010,1,0,0,66153
6,Severe Storm/Thunder Storm/ Wind,2,2010,1,0,0,75257
4,Severe Storm/Thunder Storm/ Wind,2,2010,1,0,0,85315
4,Severe Storm/Thunder Storm/ Wind,2,2010,1,0,0,65601
4,Severe Storm/Thunder Storm/ Wind,2,2010,1,0,0,97813
3,Severe Storm/Thunder Storm/ Wind,2,2010,1,0,0,448161
3,Severe Storm/Thunder Storm/ Wind,2,2010,1,0,0,80456
3,Severe Storm/Thunder Storm/ Wind,2,2010,1,0,0,223148
5,Severe Storm/Thunder Storm/ Wind,2,2010,1,0,0,390035
5,Severe Storm/Thunder Storm/ Wind,2,2010,1,0,0,65081
6,Severe Storm/Thunder Storm/ Wind,2,2010,1,0,0,191821
3,Severe Storm/Thunder Storm/ Wind,2,2010,1,0,0,119346
3,Severe Storm/Thunder Storm/ Wind,2,2010,1,0,0,84261
5,Severe Storm/Thunder Storm/ Wind,2,2010,1,0,0,275349
5,Severe Storm/Thunder Storm/ Wind,2,2010,1,0,0,129326
2,Severe Storm/Thunder Storm/ Wind,3,2010,1,0,0,17093
2,Severe Storm/Thunder Storm/ Wind,3,2010,1,0,0,15939
2,Severe Storm/Thunder Storm/ Wind,3,2010,1,0,0,230789
2,Severe Storm/Thunder Storm/ Wind,3,2010,1,0,0,322905
2,Severe Storm/Thunder Storm/ Wind,3,2010,1,0,0,23375
2,Lightning,3,2010,1,0,0,1630853
5,Severe Storm/Thunder Storm/ Wind,3,2010,1,0,0,30160
3,Severe Storm/Thunder Storm/ Wind,4,2010,1,0,0,42852
3,Severe Storm/Thunder Storm/ Wind,4,2010,1,0,0,32315
6,Severe Storm/Thunder Storm/ Wind,4,2010,1,0,0,58170
3,Flooding,3,2010,1,0,0,194370
4,Severe Storm/Thunder Storm/ Wind,3,2010,1,0,0,115225
1,Flooding,2,2010,1,0,0,339486
3,Severe Storm/Thunder Storm/ Wind,3,2010,1,0,0,61315
3,Severe Storm/Thunder Storm/ Wind,3,2010,1,0,0,62843
6,Severe Storm/Thunder Storm/ Wind,3,2010,1,0,0,147296
5,Tornado,3,2010,1,0,0,59920
3,Flooding,3,2010,1,0,0,28986
4,Severe Storm/Thunder Storm/ Wind,3,2010,1,0,0,31526
2,Lightning,3,2010,1,0,0,174324
4,Severe Storm/Thunder Storm/ Wind,3,2010,1,0,0,28898
3,Severe Storm/Thunder Storm/ Wind,3,2010,1,0,0,67973
5,Tornado,3,2010,1,0,0,1378997
4,Severe Storm/Thunder Storm/ Wind,3,2010,1,0,0,57885
5,Severe Storm/Thunder Storm/ Wind,3,2010,1,0,0,33168
4,Severe Storm/Thunder Storm/ Wind,3,2010,1,0,0,44507
4,Severe Storm/Thunder Storm/ Wind,3,2010,1,0,0,100599
3,Severe Storm/Thunder Storm/ Wind,3,2010,1,0,0,62082
3,Severe Storm/Thunder Storm/ Wind,3,2010,1,0,0,60605
3,Severe Storm/Thunder Storm/ Wind,3,2010,1,0,0,61594
3,Severe Storm/Thunder Storm/ Wind,3,2010,1,0,0,31669
5,Severe Storm/Thunder Storm/ Wind,3,2010,1,0,0,103348
3,Severe Storm/Thunder Storm/ Wind,3,2010,1,0,0,62057
3,Severe Storm/Thunder Storm/ Wind,3,2010,1,0,0,85829
3,Severe Storm/Thunder Storm/ Wind,3,2010,1,0,0,48878
3,Lightning,3,2010,1,0,0,3542414
3,Severe Storm/Thunder Storm/ Wind,3,2010,1,0,0,90394
4,Severe Storm/Thunder Storm/ Wind,3,2010,1,0,0,52140
4,Severe Storm/Thunder Storm/ Wind,3,2010,1,0,0,14510
3,Severe Storm/Thunder Storm/ Wind,3,2010,1,0,0,45677
3,Severe Storm/Thunder Storm/ Wind,3,2010,1,0,0,62983
3,Severe Storm/Thunder Storm/ Wind,3,2010,1,0,0,60700
5,Severe Storm/Thunder Storm/ Wind,3,2010,1,0,0,101836
5,Severe Storm/Thunder Storm/ Wind,3,2010,1,0,0,69660
5,Severe Storm/Thunder Storm/ Wind,3,2010,1,0,0,67053
4,Severe Storm/Thunder Storm/ Wind,3,2010,1,0,0,66502
4,Severe Storm/Thunder Storm/ Wind,3,2010,1,0,0,31833
2,Wind,1,2010,1,0,0,81986
3,Severe Storm/Thunder Storm/ Wind,1,2010,1,0,0,17403
6,Tornado,1,2010,1,0,0,0
6,Tornado,1,2010,1,0,0,3746223
2,Hail,2,2010,1,0,0,345732
2,Hail,2,2010,1,0,0,295703
2,Hail,2,2010,1,0,0,291803
4,Severe Storm/Thunder Storm/ Wind,2,2010,1,0,0,339676
6,Hail,2,2010,1,0,0,203663
6,Severe Storm/Thunder Storm/ Wind,2,2010,1,0,0,245997
2,Hail,2,2010,1,0,0,48882
2,Hail,2,2010,1,0,0,784991
2,Hail,2,2010,1,0,0,536954
2,Hail,2,2010,1,0,0,297827
2,Hail,2,2010,1,0,0,341800
2,Hail,2,2010,1,0,0,290218
2,Hail,2,2010,1,0,0,16126
2,Hail,2,2010,1,0,0,44108
3,Severe Storm/Thunder Storm/ Wind,3,2010,1,0,0,479009
5,Severe Storm/Thunder Storm/ Wind,2,2010,1,0,0,1313648
4,Severe Storm/Thunder Storm/ Wind,3,2010,1,0,0,14498
2,Severe Storm/Thunder Storm/ Wind,2,2010,1,0,0,218115
3,Flooding,3,2010,1,0,0,378003
2,Severe Storm/Thunder Storm/ Wind,2,2010,1,0,0,39671
4,Severe Storm/Thunder Storm/ Wind,3,2010,1,0,0,31872
4,Severe Storm/Thunder Storm/ Wind,3,2010,1,0,0,30927
2,Wind,3,2010,1,0,0,15208
2,Hail,4,2010,1,0,0,76652
2,Hail,4,2010,1,0,0,17131
2,Hail,4,2010,1,0,0,45939
2,Hail,2,2010,1,0,0,17270
2,Hail,2,2010,1,0,0,7733
2,Severe Storm/Thunder Storm/ Wind,3,2010,1,0,0,16558
2,Severe Storm/Thunder Storm/ Wind,3,2010,1,0,0,23453
2,Severe Storm/Thunder Storm/ Wind,3,2010,1,0,0,23453
3,Severe Storm/Thunder Storm/ Wind,2,2010,1,0,0,65227
2,Severe Storm/Thunder Storm/ Wind,3,2010,1,0,0,89262
3,Severe Storm/Thunder Storm/ Wind,3,2011,1,0,0,32284
3,Severe Storm/Thunder Storm/ Wind,3,2011,1,0,0,30737
2,Severe Storm/Thunder Storm/ Wind,2,2011,1,0,0,16971
2,Hail,2,2011,1,0,0,15100
2,Hail,2,2011,1,0,0,46005
2,Hail,2,2011,1,0,0,15855
2,Hail,2,2011,1,0,0,15955
2,Hail,2,2011,1,0,0,16245
2,Hail,2,2011,1,0,0,15162
2,Severe Storm/Thunder Storm/ Wind,2,2011,1,0,0,44231
2,Severe Storm/Thunder Storm/ Wind,2,2011,1,0,0,14642
2,Severe Storm/Thunder Storm/ Wind,2,2011,1,0,0,16825
3,Flooding,3,2011,1,0,0,515982
5,Flooding,3,2011,1,0,0,325866
6,Severe Storm/Thunder Storm/ Wind,2,2011,1,0,0,301172
3,Severe Storm/Thunder Storm/ Wind,2,2011,1,0,0,86542
3,Severe Storm/Thunder Storm/ Wind,2,2011,1,0,0,94208
3,Severe Storm/Thunder Storm/ Wind,2,2011,1,0,0,148057
3,Severe Storm/Thunder Storm/ Wind,3,2011,1,0,0,189767
3,Severe Storm/Thunder Storm/ Wind,3,2011,1,0,0,343259
5,Severe Storm/Thunder Storm/ Wind,3,2011,1,0,0,192715
2,Severe Storm/Thunder Storm/ Wind,3,2011,1,0,0,15685
3,Severe Storm/Thunder Storm/ Wind,2,2011,1,0,0,67827
5,Severe Storm/Thunder Storm/ Wind,2,2011,1,0,0,64435
4,Severe Storm/Thunder Storm/ Wind,2,2011,1,0,0,43537
3,Severe Storm/Thunder Storm/ Wind,3,2011,1,0,0,90470
3,Severe Storm/Thunder Storm/ Wind,3,2011,1,0,0,90860
5,Severe Storm/Thunder Storm/ Wind,3,2011,1,0,0,59387
2,Hail,3,2011,1,0,0,8428
2,Severe Storm/Thunder Storm/ Wind,3,2011,1,0,0,93476
6,Severe Storm/Thunder Storm/ Wind,2,2011,1,0,0,30879
5,Severe Storm/Thunder Storm/ Wind,2,2011,1,0,0,30743
3,Severe Storm/Thunder Storm/ Wind,2,2011,1,0,0,43508
2,Severe Storm/Thunder Storm/ Wind,3,2011,1,0,0,43014
5,Severe Storm/Thunder Storm/ Wind,2,2011,1,0,0,64764
2,Coastal,3,2011,1,24,0,0
3,Severe Storm/Thunder Storm/ Wind,2,2011,1,0,0,29766
3,Severe Storm/Thunder Storm/ Wind,2,2011,1,0,0,34148
4,Severe Storm/Thunder Storm/ Wind,2,2011,1,0,0,49800
4,Severe Storm/Thunder Storm/ Wind,2,2011,1,0,0,16004
4,Severe Storm/Thunder Storm/ Wind,2,2011,1,0,0,66952
3,Severe Storm/Thunder Storm/ Wind,2,2011,1,0,0,34500
2,Hail,3,2011,1,0,0,7968
4,Severe Storm/Thunder Storm/ Wind,2,2011,1,0,0,129859
4,Severe Storm/Thunder Storm/ Wind,3,2011,1,0,0,29481
6,Severe Storm/Thunder Storm/ Wind,3,2011,1,0,0,205156
6,Severe Storm/Thunder Storm/ Wind,3,2011,1,0,0,48801
3,Severe Storm/Thunder Storm/ Wind,4,2011,1,0,0,16481
5,Severe Storm/Thunder Storm/ Wind,4,2011,1,0,0,58785
5,Severe Storm/Thunder Storm/ Wind,4,2011,1,0,0,51493
3,Severe Storm/Thunder Storm/ Wind,2,2011,1,0,0,59292
3,Severe Storm/Thunder Storm/ Wind,2,2011,1,0,0,8695
3,Severe Storm/Thunder Storm/ Wind,2,2011,1,0,0,7988
3,Severe Storm/Thunder Storm/ Wind,2,2011,1,0,0,8274
3,Lightning,2,2011,1,0,63,0
3,Severe Storm/Thunder Storm/ Wind,2,2011,1,0,0,7236
3,Severe Storm/Thunder Storm/ Wind,2,2011,1,0,0,57745
3,Severe Storm/Thunder Storm/ Wind,2,2011,1,0,0,8427
3,Severe Storm/Thunder Storm/ Wind,2,2011,1,0,0,8487
6,Severe Storm/Thunder Storm/ Wind,3,2011,1,0,0,31199
3,Severe Storm/Thunder Storm/ Wind,2,2011,1,0,0,8438
6,Severe Storm/Thunder Storm/ Wind,2,2011,1,0,0,51593
3,Severe Storm/Thunder Storm/ Wind,2,2011,1,0,0,69419
5,Severe Storm/Thunder Storm/ Wind,2,2011,1,0,0,33628
5,Severe Storm/Thunder Storm/ Wind,2,2011,1,0,0,30166
5,Severe Storm/Thunder Storm/ Wind,2,2011,1,0,0,29126
5,Severe Storm/Thunder Storm/ Wind,2,2011,1,0,0,165019
4,Severe Storm/Thunder Storm/ Wind,3,2011,1,0,0,34056
4,Severe Storm/Thunder Storm/ Wind,3,2011,1,0,0,199640
3,Severe Storm/Thunder Storm/ Wind,2,2011,1,0,0,43223
4,Severe Storm/Thunder Storm/ Wind,3,2011,1,0,0,8392
6,Severe Storm/Thunder Storm/ Wind,4,2011,1,0,0,60098
6,Severe Storm/Thunder Storm/ Wind,4,2011,1,0,0,75669
4,Severe Storm/Thunder Storm/ Wind,4,2011,1,0,0,85600
6,Severe Storm/Thunder Storm/ Wind,4,2011,1,0,0,17251
6,Severe Storm/Thunder Storm/ Wind,3,2011,1,0,0,34084
6,Severe Storm/Thunder Storm/ Wind,4,2011,1,0,0,17343
6,Severe Storm/Thunder Storm/ Wind,4,2011,1,0,0,95948
3,Severe Storm/Thunder Storm/ Wind,4,2011,1,0,0,75653
3,Severe Storm/Thunder Storm/ Wind,4,2011,1,0,0,59711
3,Severe Storm/Thunder Storm/ Wind,4,2011,1,0,0,49258
3,Severe Storm/Thunder Storm/ Wind,4,2011,1,0,0,65817
4,Severe Storm/Thunder Storm/ Wind,3,2011,1,0,0,134615
4,Severe Storm/Thunder Storm/ Wind,3,2011,1,0,0,808670
2,Wind,4,2011,1,0,0,15637
4,Severe Storm/Thunder Storm/ Wind,4,2011,1,0,0,31786
4,Wind,4,2011,1,0,0,7550
6,Severe Storm/Thunder Storm/ Wind,1,2011,1,0,0,120449
3,Hail,2,2011,1,0,0,0
4,Severe Storm/Thunder Storm/ Wind,1,2011,1,0,0,28901
2,Coastal,2,2011,1,12,0,0
3,Hail,2,2011,1,0,0,190014
4,Hail,2,2011,1,0,0,640040
5,Hail,2,2011,1,0,0,0
3,Hail,2,2011,1,0,0,0
3,Severe Storm/Thunder Storm/ Wind,2,2011,1,0,0,173217
5,Severe Storm/Thunder Storm/ Wind,2,2011,1,0,0,301971
3,Severe Storm/Thunder Storm/ Wind,2,2011,1,0,0,75384
3,Severe Storm/Thunder Storm/ Wind,2,2011,1,0,0,123138
3,Severe Storm/Thunder Storm/ Wind,2,2011,1,0,0,59387
3,Severe Storm/Thunder Storm/ Wind,2,2011,1,0,0,264335
5,Severe Storm/Thunder Storm/ Wind,2,2011,1,0,0,188721
5,Hail,2,2011,1,0,0,34677
4,Hail,2,2011,1,0,0,33247
4,Severe Storm/Thunder Storm/ Wind,2,2011,1,0,0,34791
3,Severe Storm/Thunder Storm/ Wind,2,2011,1,0,0,116505
5,Tornado,2,2011,1,0,0,751993
5,Tornado,2,2011,1,0,0,300002
2,Severe Storm/Thunder Storm/ Wind,2,2011,1,0,0,58335
3,Severe Storm/Thunder Storm/ Wind,2,2011,1,0,0,49567
4,Severe Storm/Thunder Storm/ Wind,2,2011,1,0,0,58969
4,Severe Storm/Thunder Storm/ Wind,2,2011,1,0,0,60339
3,Severe Storm/Thunder Storm/ Wind,2,2011,1,0,0,453066
2,Severe Storm/Thunder Storm/ Wind,2,2011,1,0,0,61397
2,Severe Storm/Thunder Storm/ Wind,2,2011,1,0,0,63452
2,Severe Storm/Thunder Storm/ Wind,2,2011,1,0,0,59762
2,Severe Storm/Thunder Storm/ Wind,2,2011,1,0,0,58386
2,Severe Storm/Thunder Storm/ Wind,2,2011,1,0,0,155730
4,Severe Storm/Thunder Storm/ Wind,2,2011,1,0,0,44074
4,Severe Storm/Thunder Storm/ Wind,2,2011,1,0,0,86987
4,Severe Storm/Thunder Storm/ Wind,2,2011,1,0,0,57701
4,Severe Storm/Thunder Storm/ Wind,2,2011,1,0,0,77579
4,Severe Storm/Thunder Storm/ Wind,2,2011,1,0,0,65424
5,Severe Storm/Thunder Storm/ Wind,2,2011,1,0,0,7979
3,Severe Storm/Thunder Storm/ Wind,2,2011,1,0,0,7293
3,Severe Storm/Thunder Storm/ Wind,2,2011,1,0,0,7981
3,Severe Storm/Thunder Storm/ Wind,2,2011,1,0,0,49210
3,Severe Storm/Thunder Storm/ Wind,2,2011,1,0,0,8643
2,Hail,2,2011,1,0,0,61955
2,Hail,2,2011,1,0,0,25842
3,Severe Storm/Thunder Storm/ Wind,2,2011,1,0,0,96205
3,Severe Storm/Thunder Storm/ Wind,2,2011,1,0,0,99962
2,Severe Storm/Thunder Storm/ Wind,2,2011,1,0,0,69038
2,Severe Storm/Thunder Storm/ Wind,2,2011,1,0,0,33317
3,Severe Storm/Thunder Storm/ Wind,2,2011,1,0,0,75835
3,Severe Storm/Thunder Storm/ Wind,2,2011,1,0,0,8511
3,Severe Storm/Thunder Storm/ Wind,2,2011,1,0,0,67649
2,Hail,2,2011,1,0,0,170060
2,Hail,2,2011,1,0,0,144253
2,Hail,2,2011,1,0,0,372125
2,Hail,2,2011,1,0,0,172786
2,Hail,2,2011,1,0,0,29820
2,Hail,2,2011,1,0,0,71603
2,Hail,2,2011,1,0,0,15771
2,Hail,2,2011,1,0,0,16249
2,Hail,2,2011,1,0,0,48702
2,Hail,2,2011,1,0,0,14309
2,Hail,2,2011,1,0,0,15170
2,Hail,2,2011,1,0,0,16200
2,Severe Storm/Thunder Storm/ Wind,2,2011,1,0,0,61328
2,Hail,2,2011,1,0,0,832539
2,Hail,2,2011,1,0,0,504164
2,Hail,2,2011,1,0,0,45934
2,Hail,2,2011,1,0,0,46077
2,Hail,2,2011,1,0,0,14766
2,Hail,2,2011,1,0,0,315042
2,Hail,2,2011,1,0,0,17132
2,Hail,2,2011,1,0,0,17395
2,Hail,2,2011,1,0,0,16297
2,Hail,2,2011,1,0,0,32452
2,Hail,2,2011,1,0,0,42847
2,Hail,2,2011,1,0,0,17012
5,Hail,2,2011,1,0,0,148041
5,Hail,2,2011,1,0,0,573778
5,Hail,2,2011,1,0,0,1043378
5,Hail,2,2011,1,0,0,966433
6,Severe Storm/Thunder Storm/ Wind,2,2011,1,0,0,8652814
5,Hail,2,2011,1,0,0,630909
5,Hail,2,2011,1,0,0,595401
5,Hail,2,2011,1,0,0,1561580
5,Hail,2,2011,1,0,0,881593
5,Hail,2,2011,1,0,0,967384
3,Severe Storm/Thunder Storm/ Wind,2,2011,1,0,0,15682066
3,Severe Storm/Thunder Storm/ Wind,2,2011,1,0,0,344020
4,Severe Storm/Thunder Storm/ Wind,2,2011,1,0,0,285906
5,Severe Storm/Thunder Storm/ Wind,2,2011,1,0,0,218510
4,Severe Storm/Thunder Storm/ Wind,2,2011,1,0,0,136809
2,Severe Storm/Thunder Storm/ Wind,2,2011,1,0,0,151354
2,Coastal,2,2011,1,0,12,0
3,Severe Storm/Thunder Storm/ Wind,2,2011,1,0,0,782533
2,Severe Storm/Thunder Storm/ Wind,2,2011,1,0,0,8492
5,Severe Storm/Thunder Storm/ Wind,2,2011,1,0,0,268700
2,Severe Storm/Thunder Storm/ Wind,3,2011,1,0,0,14984
3,Flooding,3,2011,1,0,0,347881
5,Lightning,3,2011,1,0,0,1422980
1,Severe Storm/Thunder Storm/ Wind,2,2011,1,0,12,0
3,Severe Storm/Thunder Storm,3,2011,1,0,0,2037108
3,Flooding,3,2011,1,0,0,1393707
2,Severe Storm/Thunder Storm/ Wind,2,2011,1,0,0,294783
2,Severe Storm/Thunder Storm/ Wind,2,2011,1,0,0,87655
2,Severe Storm/Thunder Storm/ Wind,2,2011,1,0,0,15173
2,Hail,3,2011,1,0,0,15893
2,Hail,3,2011,1,0,0,15771
2,Hail,3,2011,1,0,0,4272
2,Hail,2,2011,1,0,0,16440
2,Severe Storm/Thunder Storm/ Wind,2,2011,1,0,0,17232
2,Hail,2,2011,1,0,0,15936
2,Hail,2,2011,1,0,0,7350
2,Hail,2,2011,1,0,0,8566
2,Severe Storm/Thunder Storm/ Wind,2,2011,1,0,0,45848
2,Severe Storm/Thunder Storm/ Wind,2,2011,1,0,0,45701
2,Severe Storm/Thunder Storm/ Wind,3,2011,1,0,0,17435
3,Flooding,3,2011,1,0,0,79933
3,Flooding,3,2011,1,0,0,664148
4,Severe Storm/Thunder Storm/ Wind,3,2011,1,0,0,47451
3,Severe Storm/Thunder Storm/ Wind,3,2011,1,0,0,51778
5,Severe Storm/Thunder Storm/ Wind,2,2011,1,0,0,34284
3,Flooding,3,2011,1,0,0,319608
3,Severe Storm/Thunder Storm/ Wind,4,2014,1,0,0,47023
3,Severe Storm/Thunder Storm/ Wind,4,2014,1,0,0,29554
6,Severe Storm/Thunder Storm/ Wind,4,2014,1,0,0,209588
1,Tornado,4,2014,1,0,0,17348
3,Severe Storm/Thunder Storm/ Wind,3,2014,1,0,0,48725
3,Flooding,3,2014,1,0,0,513909
4,Tornado,3,2014,1,0,0,91564
4,Wind,4,2014,1,0,0,290871
3,Severe Storm/Thunder Storm/ Wind,3,2014,1,0,0,8333
3,Severe Storm/Thunder Storm/ Wind,3,2014,1,0,0,63414
6,Severe Storm/Thunder Storm/ Wind,3,2014,1,0,0,32151
